time,kind,y,aaa bond rate*current account (%gdp) ,aaa bond rate*foreign currency reserve(m),"aaa bond rate*government - debt, gross (%gdp) ",aaa bond rate*policy interest rate(m),aaa bond rate*political  risk,ted spread rate*current account (%gdp) ,ted spread rate*foreign currency reserve(m),"ted spread rate*government - debt, gross (%gdp) ",ted spread rate*policy interest rate(m),ted spread rate*political  risk,us cpi inflation rate(m)*current account (%gdp) ,us cpi inflation rate(m)*foreign currency reserve(m),"us cpi inflation rate(m)*government - debt, gross (%gdp) ",us cpi inflation rate(m)*policy interest rate(m),us cpi inflation rate(m)*political  risk,us foreign gross purchases of us domestic securities curn - ec. aggregated*current account (%gdp) ,us foreign gross purchases of us domestic securities curn - ec. aggregated*foreign currency reserve(m),"us foreign gross purchases of us domestic securities curn - ec. aggregated*government - debt, gross (%gdp) ",us foreign gross purchases of us domestic securities curn - ec. aggregated*policy interest rate(m),us foreign gross purchases of us domestic securities curn - ec. aggregated*political  risk,us foreign gross purchases of foreign securities curn - ec. aggregated*current account (%gdp) ,us foreign gross purchases of foreign securities curn - ec. aggregated*foreign currency reserve(m),"us foreign gross purchases of foreign securities curn - ec. aggregated*government - debt, gross (%gdp) ",us foreign gross purchases of foreign securities curn - ec. aggregated*policy interest rate(m),us foreign gross purchases of foreign securities curn - ec. aggregated*political  risk,us investor sentiment*current account (%gdp) ,us investor sentiment*foreign currency reserve(m),"us investor sentiment*government - debt, gross (%gdp) ",us investor sentiment*policy interest rate(m),us investor sentiment*political  risk,us monetary base(m)*current account (%gdp) ,us monetary base(m)*foreign currency reserve(m),"us monetary base(m)*government - debt, gross (%gdp) ",us monetary base(m)*policy interest rate(m),us monetary base(m)*political  risk,vix*current account (%gdp) ,vix*foreign currency reserve(m),"vix*government - debt, gross (%gdp) ",vix*policy interest rate(m),vix*political  risk,carry*current account (%gdp) ,carry*foreign currency reserve(m),"carry*government - debt, gross (%gdp) ",carry*policy interest rate(m),carry*political  risk,current account (%gdp) ,foreign currency reserve(m),"government - debt, gross (%gdp) ",policy interest rate(m),political  risk,carry,Negative,Neutral,Positive,CPI,PPI,ICS,GDP,HourlyWages,CrudeOil,S&P500,Y
2011/12/1,SA,0.012002138,-0.107390772,0.03264438,0.188289785,0.048355899,0.767765191,-0.107390772,0.03264438,0.188289785,0.048355899,0.767765191,-0.107390772,0.03264438,0.188289785,0.048355899,0.767765191,-0.107390772,0.03264438,0.188289785,0.048355899,0.767765191,-0.107390772,0.03264438,0.188289785,0.048355899,0.767765191,0.107390772,-0.03264438,-0.188289785,-0.048355899,-0.767765191,-0.107390772,0.03264438,0.188289785,0.048355899,0.767765191,-0.107390772,0.03264438,0.188289785,0.048355899,0.767765191,-0.107390772,0.03264438,0.188289785,0.048355899,0.767765191,-0.107390772,0.03264438,0.188289785,0.048355899,0.767765191,0.026028826,0.058875,0.8451875,0.0960625,0.000237708,-0.007944389,0.09733124,0.0,0.0,0.083558534,-0.009831201,1
2012/1/1,SA,0.037838875,-0.107390772,0.032644569,0.188289785,0.048368657,0.767765191,-0.107390772,0.032644569,0.188289785,0.048368657,0.767765191,-0.107390772,0.032644569,0.188289785,0.048368657,0.767765191,-0.107390772,0.032644569,0.188289785,0.048368657,0.767765191,-0.107390772,0.032644569,0.188289785,0.048368657,0.767765191,0.107390772,-0.032644569,-0.188289785,-0.048368657,-0.767765191,-0.107390772,0.032644569,0.188289785,0.048368657,0.767765191,-0.107390772,0.032644569,0.188289785,0.048368657,0.767765191,-0.107390772,0.032644569,0.188289785,0.048368657,0.767765191,-0.107390772,0.032644569,0.188289785,0.048368657,0.767765191,0.000718761,0.061266667000000004,0.8336,0.105266667,0.002724196,0.004504505,0.072961373,0.014135952,0.001533742,-0.010075818,0.081853329,1
2012/2/1,SA,0.052210772,-0.139559286,0.03400784,0.188289785,0.047372954,0.767765191,-0.139559286,0.03400784,0.188289785,0.047372954,0.767765191,-0.139559286,0.03400784,0.188289785,0.047372954,0.767765191,-0.139559286,0.03400784,0.188289785,0.047372954,0.767765191,-0.139559286,0.03400784,0.188289785,0.047372954,0.767765191,-0.139559286,0.03400784,0.188289785,0.047372954,0.767765191,-0.139559286,0.03400784,0.188289785,0.047372954,0.767765191,-0.139559286,0.03400784,0.188289785,0.047372954,0.767765191,-0.139559286,0.03400784,0.188289785,0.047372954,0.767765191,-0.139559286,0.03400784,0.188289785,0.047372954,0.767765191,0.009080298,0.061266667000000004,0.8336,0.105266667,0.002137446,0.004484305,0.004,0.0,0.0,0.026100977999999997,0.012948072,1
2012/3/1,SA,-0.022051507999999997,-0.139559286,0.034312859,0.18908893100000002,0.047311828,0.767765191,-0.139559286,0.034312859,0.18908893100000002,0.047311828,0.767765191,-0.139559286,0.034312859,0.18908893100000002,0.047311828,0.767765191,-0.139559286,0.034312859,0.18908893100000002,0.047311828,0.767765191,-0.139559286,0.034312859,0.18908893100000002,0.047311828,0.767765191,-0.139559286,0.034312859,0.18908893100000002,0.047311828,0.767765191,-0.139559286,0.034312859,0.18908893100000002,0.047311828,0.767765191,-0.139559286,0.034312859,0.18908893100000002,0.047311828,0.767765191,0.139559286,-0.034312859,-0.18908893100000002,-0.047311828,-0.767765191,-0.139559286,0.034312859,0.18908893100000002,0.047311828,0.767765191,-0.003420834,0.075294118,0.8261764709999999,0.098588235,0.00209347,0.012896825,0.011952191000000001,0.0,0.002552323,0.047927715999999995,0.039248656,0
2012/4/1,SA,-0.010811825,-0.139559286,0.034043604,0.18908893100000002,0.047117279000000005,0.767765191,-0.139559286,0.034043604,0.18908893100000002,0.047117279000000005,0.767765191,-0.139559286,0.034043604,0.18908893100000002,0.047117279000000005,0.767765191,-0.139559286,0.034043604,0.18908893100000002,0.047117279000000005,0.767765191,-0.139559286,0.034043604,0.18908893100000002,0.047117279000000005,0.767765191,-0.139559286,0.034043604,0.18908893100000002,0.047117279000000005,0.767765191,-0.139559286,0.034043604,0.18908893100000002,0.047117279000000005,0.767765191,-0.139559286,0.034043604,0.18908893100000002,0.047117279000000005,0.767765191,0.139559286,-0.034043604,-0.18908893100000002,-0.047117279000000005,-0.767765191,-0.139559286,0.034043604,0.18908893100000002,0.047117279000000005,0.767765191,-0.00925953,0.067666667,0.834277778,0.098111111,0.0016607879999999998,-0.00244858,0.002624672,0.008270974,0.00203666,-0.027928772,-0.0037680509999999997,0
2012/5/1,SA,-0.083297821,-0.203054299,0.033449525,0.18908893100000002,0.046618071,0.767765191,-0.203054299,0.033449525,0.18908893100000002,0.046618071,0.767765191,-0.203054299,0.033449525,0.18908893100000002,0.046618071,0.767765191,-0.203054299,0.033449525,0.18908893100000002,0.046618071,0.767765191,-0.203054299,0.033449525,0.18908893100000002,0.046618071,0.767765191,-0.203054299,0.033449525,0.18908893100000002,0.046618071,0.767765191,-0.203054299,0.033449525,0.18908893100000002,0.046618071,0.767765191,-0.203054299,0.033449525,0.18908893100000002,0.046618071,0.767765191,-0.203054299,0.033449525,0.18908893100000002,0.046618071,0.767765191,-0.203054299,0.033449525,0.18908893100000002,0.046618071,0.767765191,0.034331884,0.067666667,0.834277778,0.098111111,-0.00206818,-0.008836524,0.037958115,0.0,0.0,-0.094003085,-0.043165558,0
2012/6/1,SA,0.04054484,-0.203054299,0.033159972999999995,0.189572994,0.047194096,0.7800138790000001,-0.203054299,0.033159972999999995,0.189572994,0.047194096,0.7800138790000001,-0.203054299,0.033159972999999995,0.189572994,0.047194096,0.7800138790000001,-0.203054299,0.033159972999999995,0.189572994,0.047194096,0.7800138790000001,-0.203054299,0.033159972999999995,0.189572994,0.047194096,0.7800138790000001,-0.203054299,0.033159972999999995,0.189572994,0.047194096,0.7800138790000001,-0.203054299,0.033159972999999995,0.189572994,0.047194096,0.7800138790000001,-0.203054299,0.033159972999999995,0.189572994,0.047194096,0.7800138790000001,0.203054299,-0.033159972999999995,-0.189572994,-0.047194096,-0.7800138790000001,-0.203054299,0.033159972999999995,0.189572994,0.047194096,0.7800138790000001,-0.041783771000000004,0.061571429000000004,0.847190476,0.091285714,-0.000826363,-0.010401189,-0.076923077,0.0,0.00203252,-0.137384272,0.018810143999999997,1
2012/7/1,SA,-0.004979948,-0.203054299,0.033570345,0.189572994,0.047052785,0.7800138790000001,-0.203054299,0.033570345,0.189572994,0.047052785,0.7800138790000001,-0.203054299,0.033570345,0.189572994,0.047052785,0.7800138790000001,-0.203054299,0.033570345,0.189572994,0.047052785,0.7800138790000001,-0.203054299,0.033570345,0.189572994,0.047052785,0.7800138790000001,0.203054299,-0.033570345,-0.189572994,-0.047052785,-0.7800138790000001,-0.203054299,0.033570345,0.189572994,0.047052785,0.7800138790000001,-0.203054299,0.033570345,0.189572994,0.047052785,0.7800138790000001,-0.203054299,0.033570345,0.189572994,0.047052785,0.7800138790000001,-0.203054299,0.033570345,0.189572994,0.047052785,0.7800138790000001,0.00386947,0.061571429000000004,0.847190476,0.091285714,0.00028881,0.001501502,-0.012295081999999999,0.006494076999999999,0.001014199,0.090673575,-0.0015120910000000001,0
2012/8/1,SA,-0.011039577,-0.30936947600000003,0.033550197999999996,0.189572994,0.041911147999999995,0.7800138790000001,-0.30936947600000003,0.033550197999999996,0.189572994,0.041911147999999995,0.7800138790000001,-0.30936947600000003,0.033550197999999996,0.189572994,0.041911147999999995,0.7800138790000001,-0.30936947600000003,0.033550197999999996,0.189572994,0.041911147999999995,0.7800138790000001,-0.30936947600000003,0.033550197999999996,0.189572994,0.041911147999999995,0.7800138790000001,0.30936947600000003,-0.033550197999999996,-0.189572994,-0.041911147999999995,-0.7800138790000001,-0.30936947600000003,0.033550197999999996,0.189572994,0.041911147999999995,0.7800138790000001,-0.30936947600000003,0.033550197999999996,0.189572994,0.041911147999999995,0.7800138790000001,0.30936947600000003,-0.033550197999999996,-0.189572994,-0.041911147999999995,-0.7800138790000001,-0.30936947600000003,0.033550197999999996,0.189572994,0.041911147999999995,0.7800138790000001,-0.018640671,0.069941176,0.8572352940000001,0.072882353,0.0058095280000000004,0.012993503,0.027662517,0.0,0.0,0.006560344,0.016016024,0
2012/9/1,SA,0.017071316,-0.30936947600000003,0.033876254,0.19293876399999998,0.042215468,0.7800138790000001,-0.30936947600000003,0.033876254,0.19293876399999998,0.042215468,0.7800138790000001,-0.30936947600000003,0.033876254,0.19293876399999998,0.042215468,0.7800138790000001,-0.30936947600000003,0.033876254,0.19293876399999998,0.042215468,0.7800138790000001,-0.30936947600000003,0.033876254,0.19293876399999998,0.042215468,0.7800138790000001,0.30936947600000003,-0.033876254,-0.19293876399999998,-0.042215468,-0.7800138790000001,-0.30936947600000003,0.033876254,0.19293876399999998,0.042215468,0.7800138790000001,-0.30936947600000003,0.033876254,0.19293876399999998,0.042215468,0.7800138790000001,-0.30936947600000003,0.033876254,0.19293876399999998,0.042215468,0.7800138790000001,-0.30936947600000003,0.033876254,0.19293876399999998,0.042215468,0.7800138790000001,0.006943676,0.04852381,0.813238095,0.138238095,0.004771266,0.008386778000000001,0.053835800999999996,0.0,0.002026342,0.10461849599999999,0.061563889000000004,1
2012/10/1,SA,-0.04269131,-0.30936947600000003,0.034270815,0.19293876399999998,0.041897101,0.7800138790000001,-0.30936947600000003,0.034270815,0.19293876399999998,0.041897101,0.7800138790000001,-0.30936947600000003,0.034270815,0.19293876399999998,0.041897101,0.7800138790000001,-0.30936947600000003,0.034270815,0.19293876399999998,0.041897101,0.7800138790000001,-0.30936947600000003,0.034270815,0.19293876399999998,0.041897101,0.7800138790000001,0.30936947600000003,-0.034270815,-0.19293876399999998,-0.041897101,-0.7800138790000001,-0.30936947600000003,0.034270815,0.19293876399999998,0.041897101,0.7800138790000001,-0.30936947600000003,0.034270815,0.19293876399999998,0.041897101,0.7800138790000001,-0.30936947600000003,0.034270815,0.19293876399999998,0.041897101,0.7800138790000001,-0.30936947600000003,0.034270815,0.19293876399999998,0.041897101,0.7800138790000001,0.010983841999999999,0.0527,0.81205,0.13525,0.002696795,-0.004403130999999999,0.054916985999999994,0.006256446999999999,0.000505561,-0.131332655,-0.035096124,0
2012/11/1,SA,-0.016617448,-0.318502442,0.034262611,0.19293876399999998,0.041670139,0.7800138790000001,-0.318502442,0.034262611,0.19293876399999998,0.041670139,0.7800138790000001,-0.318502442,0.034262611,0.19293876399999998,0.041670139,0.7800138790000001,-0.318502442,0.034262611,0.19293876399999998,0.041670139,0.7800138790000001,-0.318502442,0.034262611,0.19293876399999998,0.041670139,0.7800138790000001,0.318502442,-0.034262611,-0.19293876399999998,-0.041670139,-0.7800138790000001,-0.318502442,0.034262611,0.19293876399999998,0.041670139,0.7800138790000001,-0.318502442,0.034262611,0.19293876399999998,0.041670139,0.7800138790000001,-0.318502442,0.034262611,0.19293876399999998,0.041670139,0.7800138790000001,-0.318502442,0.034262611,0.19293876399999998,0.041670139,0.7800138790000001,0.01162825,0.0527,0.81205,0.13525,-0.001679344,-0.008353808,0.001210654,0.0,0.002526529,0.000702658,-0.039339872000000005,0
2012/12/1,SA,0.04867317,-0.318502442,0.034409535,0.19178280399999997,0.041618112,0.7800138790000001,-0.318502442,0.034409535,0.19178280399999997,0.041618112,0.7800138790000001,-0.318502442,0.034409535,0.19178280399999997,0.041618112,0.7800138790000001,-0.318502442,0.034409535,0.19178280399999997,0.041618112,0.7800138790000001,-0.318502442,0.034409535,0.19178280399999997,0.041618112,0.7800138790000001,-0.318502442,0.034409535,0.19178280399999997,0.041618112,0.7800138790000001,-0.318502442,0.034409535,0.19178280399999997,0.041618112,0.7800138790000001,-0.318502442,0.034409535,0.19178280399999997,0.041618112,0.7800138790000001,-0.318502442,0.034409535,0.19178280399999997,0.041618112,0.7800138790000001,-0.318502442,0.034409535,0.19178280399999997,0.041618112,0.7800138790000001,0.002926232,0.044416667,0.8377083329999999,0.11795833300000001,-0.000121082,-0.00148662,-0.118500605,0.0,0.0030241940000000004,0.010532475,0.055529713,1
2013/1/1,SA,-0.053347587,-0.318502442,0.034599611,0.19178280399999997,0.041548945,0.7800138790000001,-0.318502442,0.034599611,0.19178280399999997,0.041548945,0.7800138790000001,-0.318502442,0.034599611,0.19178280399999997,0.041548945,0.7800138790000001,-0.318502442,0.034599611,0.19178280399999997,0.041548945,0.7800138790000001,-0.318502442,0.034599611,0.19178280399999997,0.041548945,0.7800138790000001,-0.318502442,0.034599611,0.19178280399999997,0.041548945,0.7800138790000001,-0.318502442,0.034599611,0.19178280399999997,0.041548945,0.7800138790000001,-0.318502442,0.034599611,0.19178280399999997,0.041548945,0.7800138790000001,-0.318502442,0.034599611,0.19178280399999997,0.041548945,0.7800138790000001,-0.318502442,0.034599611,0.19178280399999997,0.041548945,0.7800138790000001,0.010505057,0.048190475999999996,0.838047619,0.11390476199999999,0.0019807889999999997,0.0049627790000000005,0.012345678999999998,0.01288158,0.00201005,0.134684424,0.05143928,0
2013/2/1,SA,-0.001512313,-0.38323353299999996,0.035021026000000004,0.19178280399999997,0.041841004,0.7800138790000001,-0.38323353299999996,0.035021026000000004,0.19178280399999997,0.041841004,0.7800138790000001,-0.38323353299999996,0.035021026000000004,0.19178280399999997,0.041841004,0.7800138790000001,-0.38323353299999996,0.035021026000000004,0.19178280399999997,0.041841004,0.7800138790000001,-0.38323353299999996,0.035021026000000004,0.19178280399999997,0.041841004,0.7800138790000001,-0.38323353299999996,0.035021026000000004,0.19178280399999997,0.041841004,0.7800138790000001,-0.38323353299999996,0.035021026000000004,0.19178280399999997,0.041841004,0.7800138790000001,-0.38323353299999996,0.035021026000000004,0.19178280399999997,0.041841004,0.7800138790000001,0.38323353299999996,-0.035021026000000004,-0.19178280399999997,-0.041841004,-0.7800138790000001,-0.38323353299999996,0.035021026000000004,0.19178280399999997,0.041841004,0.7800138790000001,-0.029954996,0.048190475999999996,0.838047619,0.11390476199999999,0.005429926999999999,0.008888889,0.051490515,0.0,0.002507523,-0.020718514,0.011871207,0
2013/3/1,SA,-0.020154795,-0.38323353299999996,0.034782198,0.195433529,0.04148689,0.7800138790000001,-0.38323353299999996,0.034782198,0.195433529,0.04148689,0.7800138790000001,-0.38323353299999996,0.034782198,0.195433529,0.04148689,0.7800138790000001,-0.38323353299999996,0.034782198,0.195433529,0.04148689,0.7800138790000001,-0.38323353299999996,0.034782198,0.195433529,0.04148689,0.7800138790000001,-0.38323353299999996,0.034782198,0.195433529,0.04148689,0.7800138790000001,-0.38323353299999996,0.034782198,0.195433529,0.04148689,0.7800138790000001,-0.38323353299999996,0.034782198,0.195433529,0.04148689,0.7800138790000001,-0.38323353299999996,0.034782198,0.195433529,0.04148689,0.7800138790000001,-0.38323353299999996,0.034782198,0.195433529,0.04148689,0.7800138790000001,0.01695981,0.043428571,0.8462857140000001,0.110428571,-0.0028119190000000004,-0.001468429,0.012886598,0.0,0.0010005,-0.02855654,0.025608749,0
2013/4/1,SA,0.029093479,-0.38323353299999996,0.034596961,0.195433529,0.041483448,0.7800138790000001,-0.38323353299999996,0.034596961,0.195433529,0.041483448,0.7800138790000001,-0.38323353299999996,0.034596961,0.195433529,0.041483448,0.7800138790000001,-0.38323353299999996,0.034596961,0.195433529,0.041483448,0.7800138790000001,-0.38323353299999996,0.034596961,0.195433529,0.041483448,0.7800138790000001,-0.38323353299999996,0.034596961,0.195433529,0.041483448,0.7800138790000001,-0.38323353299999996,0.034596961,0.195433529,0.041483448,0.7800138790000001,-0.38323353299999996,0.034596961,0.195433529,0.041483448,0.7800138790000001,0.38323353299999996,-0.034596961,-0.195433529,-0.041483448,-0.7800138790000001,-0.38323353299999996,0.034596961,0.195433529,0.041483448,0.7800138790000001,-0.006914829,0.043428571,0.8462857140000001,0.110428571,-0.002087979,-0.00245098,-0.027989822,0.004124121,0.00149925,-0.047848943,-0.004073866,1
2013/5/1,SA,-0.11118979400000001,-0.412942989,0.035085062,0.195433529,0.041298422,0.7800138790000001,-0.412942989,0.035085062,0.195433529,0.041298422,0.7800138790000001,-0.412942989,0.035085062,0.195433529,0.041298422,0.7800138790000001,-0.412942989,0.035085062,0.195433529,0.041298422,0.7800138790000001,-0.412942989,0.035085062,0.195433529,0.041298422,0.7800138790000001,-0.412942989,0.035085062,0.195433529,0.041298422,0.7800138790000001,-0.412942989,0.035085062,0.195433529,0.041298422,0.7800138790000001,-0.412942989,0.035085062,0.195433529,0.041298422,0.7800138790000001,-0.412942989,0.035085062,0.195433529,0.041298422,0.7800138790000001,-0.412942989,0.035085062,0.195433529,0.041298422,0.7800138790000001,0.007305536,0.041045455,0.846681818,0.112409091,0.000414155,0.002948403,0.10602094199999999,0.0,0.000499002,0.022422535,0.019544414,0
2013/6/1,SA,0.021887947999999997,-0.412942989,0.033653021,0.194162377,0.041771094,0.7769771529999999,-0.412942989,0.033653021,0.194162377,0.041771094,0.7769771529999999,-0.412942989,0.033653021,0.194162377,0.041771094,0.7769771529999999,-0.412942989,0.033653021,0.194162377,0.041771094,0.7769771529999999,-0.412942989,0.033653021,0.194162377,0.041771094,0.7769771529999999,-0.412942989,0.033653021,0.194162377,0.041771094,0.7769771529999999,-0.412942989,0.033653021,0.194162377,0.041771094,0.7769771529999999,-0.412942989,0.033653021,0.194162377,0.041771094,0.7769771529999999,-0.412942989,0.033653021,0.194162377,0.041771094,0.7769771529999999,-0.412942989,0.033653021,0.194162377,0.041771094,0.7769771529999999,0.013685232,0.036619048,0.857666667,0.105857143,0.002380408,0.0009799119999999999,-0.0047337279999999995,0.0,0.003491272,0.08265373599999999,0.029209645,1
2013/7/1,SA,0.0062926530000000005,-0.412942989,0.033571002,0.194162377,0.041663195,0.7769771529999999,-0.412942989,0.033571002,0.194162377,0.041663195,0.7769771529999999,-0.412942989,0.033571002,0.194162377,0.041663195,0.7769771529999999,-0.412942989,0.033571002,0.194162377,0.041663195,0.7769771529999999,-0.412942989,0.033571002,0.194162377,0.041663195,0.7769771529999999,-0.412942989,0.033571002,0.194162377,0.041663195,0.7769771529999999,-0.412942989,0.033571002,0.194162377,0.041663195,0.7769771529999999,-0.412942989,0.033571002,0.194162377,0.041663195,0.7769771529999999,-0.412942989,0.033571002,0.194162377,0.041663195,0.7769771529999999,-0.412942989,0.033571002,0.194162377,0.041663195,0.7769771529999999,0.018975721,0.038285714,0.8602857140000001,0.10152381,0.001957452,0.000489476,0.011890606000000001,0.012671171,0.000994036,0.06982899,0.034869469,1
2013/8/1,SA,-0.030693959,-0.302713987,0.033092223,0.194162377,0.041580042000000005,0.7769771529999999,-0.302713987,0.033092223,0.194162377,0.041580042000000005,0.7769771529999999,-0.302713987,0.033092223,0.194162377,0.041580042000000005,0.7769771529999999,-0.302713987,0.033092223,0.194162377,0.041580042000000005,0.7769771529999999,-0.302713987,0.033092223,0.194162377,0.041580042000000005,0.7769771529999999,-0.302713987,0.033092223,0.194162377,0.041580042000000005,0.7769771529999999,-0.302713987,0.033092223,0.194162377,0.041580042000000005,0.7769771529999999,-0.302713987,0.033092223,0.194162377,0.041580042000000005,0.7769771529999999,-0.302713987,0.033092223,0.194162377,0.041580042000000005,0.7769771529999999,-0.302713987,0.033092223,0.194162377,0.041580042000000005,0.7769771529999999,0.003115819,0.038285714,0.8602857140000001,0.10152381,0.002387291,-0.000978474,-0.035252644,0.0,0.001489573,0.022169362999999997,-0.014480393999999999,0
2013/9/1,SA,0.025162268999999998,-0.302713987,0.03334826,0.19833466600000002,0.041528239,0.7769771529999999,-0.302713987,0.03334826,0.19833466600000002,0.041528239,0.7769771529999999,-0.302713987,0.03334826,0.19833466600000002,0.041528239,0.7769771529999999,-0.302713987,0.03334826,0.19833466600000002,0.041528239,0.7769771529999999,-0.302713987,0.03334826,0.19833466600000002,0.041528239,0.7769771529999999,-0.302713987,0.03334826,0.19833466600000002,0.041528239,0.7769771529999999,-0.302713987,0.03334826,0.19833466600000002,0.041528239,0.7769771529999999,-0.302713987,0.03334826,0.19833466600000002,0.041528239,0.7769771529999999,-0.302713987,0.03334826,0.19833466600000002,0.041528239,0.7769771529999999,-0.302713987,0.03334826,0.19833466600000002,0.041528239,0.7769771529999999,0.003018464,0.029409091000000002,0.8556363640000001,0.115045455,0.000376945,-0.001469148,-0.056029233,0.0,0.002974715,0.007446709,0.038644016,1
2013/10/1,SA,0.006510148,-0.302713987,0.034691885,0.19833466600000002,0.041118421,0.7769771529999999,-0.302713987,0.034691885,0.19833466600000002,0.041118421,0.7769771529999999,-0.302713987,0.034691885,0.19833466600000002,0.041118421,0.7769771529999999,-0.302713987,0.034691885,0.19833466600000002,0.041118421,0.7769771529999999,-0.302713987,0.034691885,0.19833466600000002,0.041118421,0.7769771529999999,-0.302713987,0.034691885,0.19833466600000002,0.041118421,0.7769771529999999,-0.302713987,0.034691885,0.19833466600000002,0.041118421,0.7769771529999999,-0.302713987,0.034691885,0.19833466600000002,0.041118421,0.7769771529999999,0.302713987,-0.034691885,-0.19833466600000002,-0.041118421,-0.7769771529999999,-0.302713987,0.034691885,0.19833466600000002,0.041118421,0.7769771529999999,-0.000428126,0.033521739,0.846869565,0.119652174,0.0005352309999999999,-0.006866110999999999,-0.055483871,0.01391136,0.000988631,-0.105516031,0.021900667000000002,1
2013/11/1,SA,-0.011108757,-0.409415971,0.034341522,0.19833466600000002,0.041020592,0.7769771529999999,-0.409415971,0.034341522,0.19833466600000002,0.041020592,0.7769771529999999,-0.409415971,0.034341522,0.19833466600000002,0.041020592,0.7769771529999999,-0.409415971,0.034341522,0.19833466600000002,0.041020592,0.7769771529999999,-0.409415971,0.034341522,0.19833466600000002,0.041020592,0.7769771529999999,-0.409415971,0.034341522,0.19833466600000002,0.041020592,0.7769771529999999,-0.409415971,0.034341522,0.19833466600000002,0.041020592,0.7769771529999999,-0.409415971,0.034341522,0.19833466600000002,0.041020592,0.7769771529999999,0.409415971,-0.034341522,-0.19833466600000002,-0.041020592,-0.7769771529999999,-0.409415971,0.034341522,0.19833466600000002,0.041020592,0.7769771529999999,-0.012076234,0.033521739,0.846869565,0.119652174,0.001844489,-0.006419753,0.025956284,0.0,0.002962963,-0.031091828999999998,0.019775303,0
2013/12/1,SA,-0.025994278,-0.409415971,0.034311886,0.20185298399999999,0.040886418,0.7769771529999999,-0.409415971,0.034311886,0.20185298399999999,0.040886418,0.7769771529999999,-0.409415971,0.034311886,0.20185298399999999,0.040886418,0.7769771529999999,-0.409415971,0.034311886,0.20185298399999999,0.040886418,0.7769771529999999,-0.409415971,0.034311886,0.20185298399999999,0.040886418,0.7769771529999999,-0.409415971,0.034311886,0.20185298399999999,0.040886418,0.7769771529999999,-0.409415971,0.034311886,0.20185298399999999,0.040886418,0.7769771529999999,-0.409415971,0.034311886,0.20185298399999999,0.040886418,0.7769771529999999,-0.409415971,0.034311886,0.20185298399999999,0.040886418,0.7769771529999999,-0.409415971,0.034311886,0.20185298399999999,0.040886418,0.7769771529999999,0.020983834,0.027880000000000002,0.8560399999999999,0.11604,0.002644169,0.003976143,0.098535286,0.0,0.001477105,0.040405117000000004,0.006934775,0
2014/1/1,SA,-0.053156398,-0.409415971,0.034878992000000004,0.20185298399999999,0.041071135,0.7769771529999999,-0.409415971,0.034878992000000004,0.20185298399999999,0.041071135,0.7769771529999999,-0.409415971,0.034878992000000004,0.20185298399999999,0.041071135,0.7769771529999999,-0.409415971,0.034878992000000004,0.20185298399999999,0.041071135,0.7769771529999999,-0.409415971,0.034878992000000004,0.20185298399999999,0.041071135,0.7769771529999999,-0.409415971,0.034878992000000004,0.20185298399999999,0.041071135,0.7769771529999999,-0.409415971,0.034878992000000004,0.20185298399999999,0.041071135,0.7769771529999999,-0.409415971,0.034878992000000004,0.20185298399999999,0.041071135,0.7769771529999999,0.409415971,-0.034878992000000004,-0.20185298399999999,-0.041071135,-0.7769771529999999,-0.409415971,0.034878992000000004,0.20185298399999999,0.041071135,0.7769771529999999,-0.019889953999999998,0.0312,0.8482,0.12055999999999999,0.002424175,0.008910890999999999,-0.015757576000000002,0.001253751,0.00245821,-0.002561738,-0.020130932,0
2014/2/1,SA,0.041010313,-0.299005266,0.034265724,0.20185298399999999,0.04531971,0.7769771529999999,-0.299005266,0.034265724,0.20185298399999999,0.04531971,0.7769771529999999,-0.299005266,0.034265724,0.20185298399999999,0.04531971,0.7769771529999999,-0.299005266,0.034265724,0.20185298399999999,0.04531971,0.7769771529999999,-0.299005266,0.034265724,0.20185298399999999,0.04531971,0.7769771529999999,-0.299005266,0.034265724,0.20185298399999999,0.04531971,0.7769771529999999,-0.299005266,0.034265724,0.20185298399999999,0.04531971,0.7769771529999999,-0.299005266,0.034265724,0.20185298399999999,0.04531971,0.7769771529999999,0.299005266,-0.034265724,-0.20185298399999999,-0.04531971,-0.7769771529999999,-0.299005266,0.034265724,0.20185298399999999,0.04531971,0.7769771529999999,-0.015962626,0.0312,0.8482,0.12055999999999999,0.0011007789999999999,0.009322865999999999,0.004926108,0.0,0.005394800999999999,0.030511609,0.03631499,1
2014/3/1,SA,0.023756986,-0.299005266,0.034371242999999996,0.207246581,0.045286125999999996,0.7769771529999999,-0.299005266,0.034371242999999996,0.207246581,0.045286125999999996,0.7769771529999999,-0.299005266,0.034371242999999996,0.207246581,0.045286125999999996,0.7769771529999999,-0.299005266,0.034371242999999996,0.207246581,0.045286125999999996,0.7769771529999999,-0.299005266,0.034371242999999996,0.207246581,0.045286125999999996,0.7769771529999999,-0.299005266,0.034371242999999996,0.207246581,0.045286125999999996,0.7769771529999999,-0.299005266,0.034371242999999996,0.207246581,0.045286125999999996,0.7769771529999999,-0.299005266,0.034371242999999996,0.207246581,0.045286125999999996,0.7769771529999999,-0.299005266,0.034371242999999996,0.207246581,0.045286125999999996,0.7769771529999999,-0.299005266,0.034371242999999996,0.207246581,0.045286125999999996,0.7769771529999999,0.004112205,0.03762069,0.853344828,0.10906896599999999,0.002042055,0.006319883,-0.019607843,0.0,0.0,0.003987638,0.012041583,1
